image_name,channel,plate,row,column,time,plane,resolution_x,resolution_y,resolution_z,center_x,center_y,center_z,fov
p1_wF12_t1_m38_c5_z0_l1_o0,5,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,34425.93040110395,15592.37527322907,0.0,p1_wF12_t1_m38
p1_wF12_t1_m39_c1_z0_l1_o0,1,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,34732.691401103955,15592.37527322907,0.0,p1_wF12_t1_m39
p1_wF12_t1_m39_c2_z0_l1_o0,2,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,34732.691401103955,15592.37527322907,0.0,p1_wF12_t1_m39
p1_wF12_t1_m39_c3_z0_l1_o0,3,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,34732.691401103955,15592.37527322907,0.0,p1_wF12_t1_m39
p1_wF12_t1_m39_c4_z0_l1_o0,4,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,34732.691401103955,15592.37527322907,0.0,p1_wF12_t1_m39
p1_wF12_t1_m39_c5_z0_l1_o0,5,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,34732.691401103955,15592.37527322907,0.0,p1_wF12_t1_m39
p1_wF12_t1_m40_c1_z0_l1_o0,1,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,35039.45340110395,15592.37527322907,0.0,p1_wF12_t1_m40
p1_wF12_t1_m40_c2_z0_l1_o0,2,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,35039.45340110395,15592.37527322907,0.0,p1_wF12_t1_m40
p1_wF12_t1_m40_c3_z0_l1_o0,3,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,35039.45340110395,15592.37527322907,0.0,p1_wF12_t1_m40
p1_wF12_t1_m40_c4_z0_l1_o0,4,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,35039.45340110395,15592.37527322907,0.0,p1_wF12_t1_m40
p1_wF12_t1_m40_c5_z0_l1_o0,5,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,35039.45340110395,15592.37527322907,0.0,p1_wF12_t1_m40
p1_wF12_t1_m41_c1_z0_l1_o0,1,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,35039.45340110395,15899.137273229071,0.0,p1_wF12_t1_m41
p1_wF12_t1_m41_c2_z0_l1_o0,2,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,35039.45340110395,15899.137273229071,0.0,p1_wF12_t1_m41
p1_wF12_t1_m41_c3_z0_l1_o0,3,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,35039.45340110395,15899.137273229071,0.0,p1_wF12_t1_m41
p1_wF12_t1_m41_c4_z0_l1_o0,4,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,35039.45340110395,15899.137273229071,0.0,p1_wF12_t1_m41
p1_wF12_t1_m41_c5_z0_l1_o0,5,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,35039.45340110395,15899.137273229071,0.0,p1_wF12_t1_m41
p1_wF12_t1_m42_c1_z0_l1_o0,1,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,34732.691401103955,15899.137273229071,0.0,p1_wF12_t1_m42
p1_wF12_t1_m42_c2_z0_l1_o0,2,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,34732.691401103955,15899.137273229071,0.0,p1_wF12_t1_m42
p1_wF12_t1_m42_c3_z0_l1_o0,3,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,34732.691401103955,15899.137273229071,0.0,p1_wF12_t1_m42
p1_wF12_t1_m42_c4_z0_l1_o0,4,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,34732.691401103955,15899.137273229071,0.0,p1_wF12_t1_m42
p1_wF12_t1_m42_c5_z0_l1_o0,5,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,34732.691401103955,15899.137273229071,0.0,p1_wF12_t1_m42
p1_wF12_t1_m43_c1_z0_l1_o0,1,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,34425.93040110395,15899.137273229071,0.0,p1_wF12_t1_m43
p1_wF12_t1_m43_c2_z0_l1_o0,2,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,34425.93040110395,15899.137273229071,0.0,p1_wF12_t1_m43
p1_wF12_t1_m43_c3_z0_l1_o0,3,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,34425.93040110395,15899.137273229071,0.0,p1_wF12_t1_m43
p1_wF12_t1_m43_c4_z0_l1_o0,4,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,34425.93040110395,15899.137273229071,0.0,p1_wF12_t1_m43
p1_wF12_t1_m43_c5_z0_l1_o0,5,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,34425.93040110395,15899.137273229071,0.0,p1_wF12_t1_m43
p1_wF12_t1_m44_c1_z0_l1_o0,1,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,34119.168401103954,15899.137273229071,0.0,p1_wF12_t1_m44
p1_wF12_t1_m44_c2_z0_l1_o0,2,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,34119.168401103954,15899.137273229071,0.0,p1_wF12_t1_m44
p1_wF12_t1_m44_c3_z0_l1_o0,3,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,34119.168401103954,15899.137273229071,0.0,p1_wF12_t1_m44
p1_wF12_t1_m44_c4_z0_l1_o0,4,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,34119.168401103954,15899.137273229071,0.0,p1_wF12_t1_m44
p1_wF12_t1_m44_c5_z0_l1_o0,5,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,34119.168401103954,15899.137273229071,0.0,p1_wF12_t1_m44
p1_wF12_t1_m45_c1_z0_l1_o0,1,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,33812.40640110395,15899.137273229071,0.0,p1_wF12_t1_m45
p1_wF12_t1_m45_c2_z0_l1_o0,2,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,33812.40640110395,15899.137273229071,0.0,p1_wF12_t1_m45
p1_wF12_t1_m45_c3_z0_l1_o0,3,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,33812.40640110395,15899.137273229071,0.0,p1_wF12_t1_m45
p1_wF12_t1_m45_c4_z0_l1_o0,4,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,33812.40640110395,15899.137273229071,0.0,p1_wF12_t1_m45
p1_wF12_t1_m45_c5_z0_l1_o0,5,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,33812.40640110395,15899.137273229071,0.0,p1_wF12_t1_m45
p1_wF12_t1_m46_c1_z0_l1_o0,1,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,33505.64440110396,15899.137273229071,0.0,p1_wF12_t1_m46
p1_wF12_t1_m46_c2_z0_l1_o0,2,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,33505.64440110396,15899.137273229071,0.0,p1_wF12_t1_m46
p1_wF12_t1_m46_c3_z0_l1_o0,3,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,33505.64440110396,15899.137273229071,0.0,p1_wF12_t1_m46
p1_wF12_t1_m46_c4_z0_l1_o0,4,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,33505.64440110396,15899.137273229071,0.0,p1_wF12_t1_m46
p1_wF12_t1_m46_c5_z0_l1_o0,5,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,33505.64440110396,15899.137273229071,0.0,p1_wF12_t1_m46
p1_wF12_t1_m47_c1_z0_l1_o0,1,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,33198.88340110395,15899.137273229071,0.0,p1_wF12_t1_m47
p1_wF12_t1_m47_c2_z0_l1_o0,2,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,33198.88340110395,15899.137273229071,0.0,p1_wF12_t1_m47
p1_wF12_t1_m47_c3_z0_l1_o0,3,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,33198.88340110395,15899.137273229071,0.0,p1_wF12_t1_m47
p1_wF12_t1_m47_c4_z0_l1_o0,4,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,33198.88340110395,15899.137273229071,0.0,p1_wF12_t1_m47
p1_wF12_t1_m47_c5_z0_l1_o0,5,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,33198.88340110395,15899.137273229071,0.0,p1_wF12_t1_m47
p1_wF12_t1_m48_c1_z0_l1_o0,1,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,32892.121401103956,15899.137273229071,0.0,p1_wF12_t1_m48
p1_wF12_t1_m48_c2_z0_l1_o0,2,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,32892.121401103956,15899.137273229071,0.0,p1_wF12_t1_m48
p1_wF12_t1_m48_c3_z0_l1_o0,3,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,32892.121401103956,15899.137273229071,0.0,p1_wF12_t1_m48
p1_wF12_t1_m48_c4_z0_l1_o0,4,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,32892.121401103956,15899.137273229071,0.0,p1_wF12_t1_m48
p1_wF12_t1_m48_c5_z0_l1_o0,5,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,32892.121401103956,15899.137273229071,0.0,p1_wF12_t1_m48
p1_wF12_t1_m49_c1_z0_l1_o0,1,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,32892.121401103956,16205.898273229071,0.0,p1_wF12_t1_m49
p1_wF12_t1_m49_c2_z0_l1_o0,2,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,32892.121401103956,16205.898273229071,0.0,p1_wF12_t1_m49
p1_wF12_t1_m49_c3_z0_l1_o0,3,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,32892.121401103956,16205.898273229071,0.0,p1_wF12_t1_m49
p1_wF12_t1_m49_c4_z0_l1_o0,4,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,32892.121401103956,16205.898273229071,0.0,p1_wF12_t1_m49
p1_wF12_t1_m49_c5_z0_l1_o0,5,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,32892.121401103956,16205.898273229071,0.0,p1_wF12_t1_m49
p1_wF12_t1_m50_c1_z0_l1_o0,1,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,33198.88340110395,16205.898273229071,0.0,p1_wF12_t1_m50
p1_wF12_t1_m50_c2_z0_l1_o0,2,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,33198.88340110395,16205.898273229071,0.0,p1_wF12_t1_m50
p1_wF12_t1_m50_c3_z0_l1_o0,3,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,33198.88340110395,16205.898273229071,0.0,p1_wF12_t1_m50
p1_wF12_t1_m50_c4_z0_l1_o0,4,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,33198.88340110395,16205.898273229071,0.0,p1_wF12_t1_m50
p1_wF12_t1_m50_c5_z0_l1_o0,5,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,33198.88340110395,16205.898273229071,0.0,p1_wF12_t1_m50
p1_wF12_t1_m51_c1_z0_l1_o0,1,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,33505.64440110396,16205.898273229071,0.0,p1_wF12_t1_m51
p1_wF12_t1_m51_c2_z0_l1_o0,2,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,33505.64440110396,16205.898273229071,0.0,p1_wF12_t1_m51
p1_wF12_t1_m51_c3_z0_l1_o0,3,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,33505.64440110396,16205.898273229071,0.0,p1_wF12_t1_m51
p1_wF12_t1_m51_c4_z0_l1_o0,4,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,33505.64440110396,16205.898273229071,0.0,p1_wF12_t1_m51
p1_wF12_t1_m51_c5_z0_l1_o0,5,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,33505.64440110396,16205.898273229071,0.0,p1_wF12_t1_m51
p1_wF12_t1_m52_c1_z0_l1_o0,1,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,33812.40640110395,16205.898273229071,0.0,p1_wF12_t1_m52
p1_wF12_t1_m52_c2_z0_l1_o0,2,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,33812.40640110395,16205.898273229071,0.0,p1_wF12_t1_m52
p1_wF12_t1_m52_c3_z0_l1_o0,3,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,33812.40640110395,16205.898273229071,0.0,p1_wF12_t1_m52
p1_wF12_t1_m52_c4_z0_l1_o0,4,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,33812.40640110395,16205.898273229071,0.0,p1_wF12_t1_m52
p1_wF12_t1_m52_c5_z0_l1_o0,5,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,33812.40640110395,16205.898273229071,0.0,p1_wF12_t1_m52
p1_wF12_t1_m53_c1_z0_l1_o0,1,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,34119.168401103954,16205.898273229071,0.0,p1_wF12_t1_m53
p1_wF12_t1_m53_c2_z0_l1_o0,2,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,34119.168401103954,16205.898273229071,0.0,p1_wF12_t1_m53
p1_wF12_t1_m53_c3_z0_l1_o0,3,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,34119.168401103954,16205.898273229071,0.0,p1_wF12_t1_m53
p1_wF12_t1_m53_c4_z0_l1_o0,4,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,34119.168401103954,16205.898273229071,0.0,p1_wF12_t1_m53
p1_wF12_t1_m53_c5_z0_l1_o0,5,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,34119.168401103954,16205.898273229071,0.0,p1_wF12_t1_m53
p1_wF12_t1_m54_c1_z0_l1_o0,1,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,34425.93040110395,16205.898273229071,0.0,p1_wF12_t1_m54
p1_wF12_t1_m54_c2_z0_l1_o0,2,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,34425.93040110395,16205.898273229071,0.0,p1_wF12_t1_m54
p1_wF12_t1_m54_c3_z0_l1_o0,3,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,34425.93040110395,16205.898273229071,0.0,p1_wF12_t1_m54
p1_wF12_t1_m54_c4_z0_l1_o0,4,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,34425.93040110395,16205.898273229071,0.0,p1_wF12_t1_m54
p1_wF12_t1_m54_c5_z0_l1_o0,5,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,34425.93040110395,16205.898273229071,0.0,p1_wF12_t1_m54
p1_wF12_t1_m55_c1_z0_l1_o0,1,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,34732.691401103955,16205.898273229071,0.0,p1_wF12_t1_m55
p1_wF12_t1_m55_c2_z0_l1_o0,2,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,34732.691401103955,16205.898273229071,0.0,p1_wF12_t1_m55
p1_wF12_t1_m55_c3_z0_l1_o0,3,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,34732.691401103955,16205.898273229071,0.0,p1_wF12_t1_m55
p1_wF12_t1_m55_c4_z0_l1_o0,4,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,34732.691401103955,16205.898273229071,0.0,p1_wF12_t1_m55
p1_wF12_t1_m55_c5_z0_l1_o0,5,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,34732.691401103955,16205.898273229071,0.0,p1_wF12_t1_m55
p1_wF12_t1_m56_c1_z0_l1_o0,1,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,35039.45340110395,16205.898273229071,0.0,p1_wF12_t1_m56
p1_wF12_t1_m56_c2_z0_l1_o0,2,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,35039.45340110395,16205.898273229071,0.0,p1_wF12_t1_m56
p1_wF12_t1_m56_c3_z0_l1_o0,3,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,35039.45340110395,16205.898273229071,0.0,p1_wF12_t1_m56
p1_wF12_t1_m56_c4_z0_l1_o0,4,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,35039.45340110395,16205.898273229071,0.0,p1_wF12_t1_m56
p1_wF12_t1_m56_c5_z0_l1_o0,5,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,35039.45340110395,16205.898273229071,0.0,p1_wF12_t1_m56
p1_wF12_t1_m57_c1_z0_l1_o0,1,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,35039.45340110395,16512.66027322907,0.0,p1_wF12_t1_m57
p1_wF12_t1_m57_c2_z0_l1_o0,2,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,35039.45340110395,16512.66027322907,0.0,p1_wF12_t1_m57
p1_wF12_t1_m57_c3_z0_l1_o0,3,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,35039.45340110395,16512.66027322907,0.0,p1_wF12_t1_m57
p1_wF12_t1_m57_c4_z0_l1_o0,4,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,35039.45340110395,16512.66027322907,0.0,p1_wF12_t1_m57
p1_wF12_t1_m57_c5_z0_l1_o0,5,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,35039.45340110395,16512.66027322907,0.0,p1_wF12_t1_m57
p1_wF12_t1_m58_c1_z0_l1_o0,1,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,34732.691401103955,16512.66027322907,0.0,p1_wF12_t1_m58
p1_wF12_t1_m58_c2_z0_l1_o0,2,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,34732.691401103955,16512.66027322907,0.0,p1_wF12_t1_m58
p1_wF12_t1_m58_c3_z0_l1_o0,3,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,34732.691401103955,16512.66027322907,0.0,p1_wF12_t1_m58
p1_wF12_t1_m58_c4_z0_l1_o0,4,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,34732.691401103955,16512.66027322907,0.0,p1_wF12_t1_m58
p1_wF12_t1_m58_c5_z0_l1_o0,5,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,34732.691401103955,16512.66027322907,0.0,p1_wF12_t1_m58
p1_wF12_t1_m59_c1_z0_l1_o0,1,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,34425.93040110395,16512.66027322907,0.0,p1_wF12_t1_m59
p1_wF12_t1_m59_c2_z0_l1_o0,2,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,34425.93040110395,16512.66027322907,0.0,p1_wF12_t1_m59
p1_wF12_t1_m59_c3_z0_l1_o0,3,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,34425.93040110395,16512.66027322907,0.0,p1_wF12_t1_m59
p1_wF12_t1_m59_c4_z0_l1_o0,4,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,34425.93040110395,16512.66027322907,0.0,p1_wF12_t1_m59
p1_wF12_t1_m59_c5_z0_l1_o0,5,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,34425.93040110395,16512.66027322907,0.0,p1_wF12_t1_m59
p1_wF12_t1_m60_c1_z0_l1_o0,1,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,34119.168401103954,16512.66027322907,0.0,p1_wF12_t1_m60
p1_wF12_t1_m60_c2_z0_l1_o0,2,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,34119.168401103954,16512.66027322907,0.0,p1_wF12_t1_m60
p1_wF12_t1_m60_c3_z0_l1_o0,3,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,34119.168401103954,16512.66027322907,0.0,p1_wF12_t1_m60
p1_wF12_t1_m60_c4_z0_l1_o0,4,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,34119.168401103954,16512.66027322907,0.0,p1_wF12_t1_m60
p1_wF12_t1_m60_c5_z0_l1_o0,5,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,34119.168401103954,16512.66027322907,0.0,p1_wF12_t1_m60
p1_wF12_t1_m61_c1_z0_l1_o0,1,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,33812.40640110395,16512.66027322907,0.0,p1_wF12_t1_m61
p1_wF12_t1_m61_c2_z0_l1_o0,2,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,33812.40640110395,16512.66027322907,0.0,p1_wF12_t1_m61
p1_wF12_t1_m61_c3_z0_l1_o0,3,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,33812.40640110395,16512.66027322907,0.0,p1_wF12_t1_m61
p1_wF12_t1_m61_c4_z0_l1_o0,4,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,33812.40640110395,16512.66027322907,0.0,p1_wF12_t1_m61
p1_wF12_t1_m61_c5_z0_l1_o0,5,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,33812.40640110395,16512.66027322907,0.0,p1_wF12_t1_m61
p1_wF12_t1_m62_c1_z0_l1_o0,1,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,33505.64440110396,16512.66027322907,0.0,p1_wF12_t1_m62
p1_wF12_t1_m62_c2_z0_l1_o0,2,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,33505.64440110396,16512.66027322907,0.0,p1_wF12_t1_m62
p1_wF12_t1_m62_c3_z0_l1_o0,3,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,33505.64440110396,16512.66027322907,0.0,p1_wF12_t1_m62
p1_wF12_t1_m62_c4_z0_l1_o0,4,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,33505.64440110396,16512.66027322907,0.0,p1_wF12_t1_m62
p1_wF12_t1_m62_c5_z0_l1_o0,5,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,33505.64440110396,16512.66027322907,0.0,p1_wF12_t1_m62
p1_wF12_t1_m63_c1_z0_l1_o0,1,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,33198.88340110395,16512.66027322907,0.0,p1_wF12_t1_m63
p1_wF12_t1_m63_c2_z0_l1_o0,2,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,33198.88340110395,16512.66027322907,0.0,p1_wF12_t1_m63
p1_wF12_t1_m63_c3_z0_l1_o0,3,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,33198.88340110395,16512.66027322907,0.0,p1_wF12_t1_m63
p1_wF12_t1_m63_c4_z0_l1_o0,4,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,33198.88340110395,16512.66027322907,0.0,p1_wF12_t1_m63
p1_wF12_t1_m63_c5_z0_l1_o0,5,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,33198.88340110395,16512.66027322907,0.0,p1_wF12_t1_m63
p1_wF12_t1_m64_c1_z0_l1_o0,1,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,32892.121401103956,16512.66027322907,0.0,p1_wF12_t1_m64
p1_wF12_t1_m64_c2_z0_l1_o0,2,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,32892.121401103956,16512.66027322907,0.0,p1_wF12_t1_m64
p1_wF12_t1_m64_c3_z0_l1_o0,3,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,32892.121401103956,16512.66027322907,0.0,p1_wF12_t1_m64
p1_wF12_t1_m64_c4_z0_l1_o0,4,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,32892.121401103956,16512.66027322907,0.0,p1_wF12_t1_m64
p1_wF12_t1_m64_c5_z0_l1_o0,5,1,12,6,1,0,0.14949402023919042,0.14949402023919042,1.0,32892.121401103956,16512.66027322907,0.0,p1_wF12_t1_m64
p1_wF14_t1_m1_c1_z0_l1_o0,1,1,14,6,1,0,0.14949402023919042,0.14949402023919042,1.0,40294.76611039558,15285.613273229072,0.0,p1_wF14_t1_m1
p1_wF14_t1_m1_c2_z0_l1_o0,2,1,14,6,1,0,0.14949402023919042,0.14949402023919042,1.0,40294.76611039558,15285.613273229072,0.0,p1_wF14_t1_m1
p1_wF14_t1_m1_c3_z0_l1_o0,3,1,14,6,1,0,0.14949402023919042,0.14949402023919042,1.0,40294.76611039558,15285.613273229072,0.0,p1_wF14_t1_m1
p1_wF14_t1_m1_c4_z0_l1_o0,4,1,14,6,1,0,0.14949402023919042,0.14949402023919042,1.0,40294.76611039558,15285.613273229072,0.0,p1_wF14_t1_m1
p1_wF14_t1_m1_c5_z0_l1_o0,5,1,14,6,1,0,0.14949402023919042,0.14949402023919042,1.0,40294.76611039558,15285.613273229072,0.0,p1_wF14_t1_m1
p1_wF14_t1_m2_c1_z0_l1_o0,1,1,14,6,1,0,0.14949402023919042,0.14949402023919042,1.0,39067.719110395585,14365.328273229072,0.0,p1_wF14_t1_m2
p1_wF14_t1_m2_c2_z0_l1_o0,2,1,14,6,1,0,0.14949402023919042,0.14949402023919042,1.0,39067.719110395585,14365.328273229072,0.0,p1_wF14_t1_m2
p1_wF14_t1_m2_c3_z0_l1_o0,3,1,14,6,1,0,0.14949402023919042,0.14949402023919042,1.0,39067.719110395585,14365.328273229072,0.0,p1_wF14_t1_m2
p1_wF14_t1_m2_c4_z0_l1_o0,4,1,14,6,1,0,0.14949402023919042,0.14949402023919042,1.0,39067.719110395585,14365.328273229072,0.0,p1_wF14_t1_m2
p1_wF14_t1_m2_c5_z0_l1_o0,5,1,14,6,1,0,0.14949402023919042,0.14949402023919042,1.0,39067.719110395585,14365.328273229072,0.0,p1_wF14_t1_m2
p1_wF14_t1_m3_c1_z0_l1_o0,1,1,14,6,1,0,0.14949402023919042,0.14949402023919042,1.0,39374.48111039558,14365.328273229072,0.0,p1_wF14_t1_m3
p1_wF14_t1_m3_c2_z0_l1_o0,2,1,14,6,1,0,0.14949402023919042,0.14949402023919042,1.0,39374.48111039558,14365.328273229072,0.0,p1_wF14_t1_m3
p1_wF14_t1_m3_c3_z0_l1_o0,3,1,14,6,1,0,0.14949402023919042,0.14949402023919042,1.0,39374.48111039558,14365.328273229072,0.0,p1_wF14_t1_m3
p1_wF14_t1_m3_c4_z0_l1_o0,4,1,14,6,1,0,0.14949402023919042,0.14949402023919042,1.0,39374.48111039558,14365.328273229072,0.0,p1_wF14_t1_m3
p1_wF14_t1_m3_c5_z0_l1_o0,5,1,14,6,1,0,0.14949402023919042,0.14949402023919042,1.0,39374.48111039558,14365.328273229072,0.0,p1_wF14_t1_m3
p1_wF14_t1_m4_c1_z0_l1_o0,1,1,14,6,1,0,0.14949402023919042,0.14949402023919042,1.0,39681.242110395586,14365.328273229072,0.0,p1_wF14_t1_m4
p1_wF14_t1_m4_c2_z0_l1_o0,2,1,14,6,1,0,0.14949402023919042,0.14949402023919042,1.0,39681.242110395586,14365.328273229072,0.0,p1_wF14_t1_m4
p1_wF14_t1_m4_c3_z0_l1_o0,3,1,14,6,1,0,0.14949402023919042,0.14949402023919042,1.0,39681.242110395586,14365.328273229072,0.0,p1_wF14_t1_m4
p1_wF14_t1_m4_c4_z0_l1_o0,4,1,14,6,1,0,0.14949402023919042,0.14949402023919042,1.0,39681.242110395586,14365.328273229072,0.0,p1_wF14_t1_m4
p1_wF14_t1_m4_c5_z0_l1_o0,5,1,14,6,1,0,0.14949402023919042,0.14949402023919042,1.0,39681.242110395586,14365.328273229072,0.0,p1_wF14_t1_m4
