donor,well,fov,id,umap_x,umap_y
Donor_140,F14,160,23,3.9127123,9.796109
Donor_140,F14,105,83,0.26443616,8.893127
Donor_140,H14,15,32,2.615074,6.7700834
Donor_140,F14,244,21,0.23263589,8.693074
Donor_140,H14,189,26,-1.6557347,-2.131283
Donor_140,D14,239,52,-1.1335807,-2.9705274
Donor_140,B14,173,35,-0.97793067,-0.83028346
Donor_140,D14,19,19,1.3362637,8.525665
Donor_140,H14,27,32,-0.09769873,-2.647028
Donor_140,B14,106,79,-0.074033566,-0.68062276
Donor_140,J14,246,19,-2.8569074,-0.832733
Donor_140,F14,15,68,-0.86798275,-2.7811031
Donor_140,H14,168,32,6.6690726,2.5869277
Donor_140,B14,153,32,-1.0358312,8.216075
Donor_140,D14,51,25,2.6388457,6.789674
Donor_140,H14,107,56,-0.123628445,-1.3812637
Donor_140,D14,225,3,2.5228338,1.2342302
Donor_140,B14,162,102,1.072872,-2.254877
Donor_140,B14,151,62,-1.7651889,-0.76921135
Donor_140,D14,168,1,1.0309489,8.802719
Donor_140,F14,151,30,-2.2019684,-0.7377662
Donor_140,F14,33,65,2.6486788,1.4673359
Donor_140,B14,31,42,-0.69930804,-2.9919362
Donor_140,D14,14,20,2.1269238,0.98987114
Donor_140,D14,190,41,-2.4127667,-1.8538476
Donor_140,H14,186,47,-2.152452,-0.6323987
Donor_140,D14,33,64,-0.20134154,-3.0846057
Donor_140,H14,60,50,0.5170234,-2.5082748
Donor_140,D14,61,32,0.032166984,7.4890866
Donor_140,H14,20,61,0.038322516,-0.7723686
Donor_140,D14,162,96,0.41201988,-2.202851
Donor_140,D14,160,7,-0.31824943,8.345382
Donor_140,H14,97,1,1.4493505,9.5423355
Donor_140,J14,144,40,6.3518972,3.3245845
Donor_140,B14,82,14,-1.5662844,8.698359
Donor_140,F14,157,10,-0.9882047,6.867423
Donor_140,H14,209,41,-2.3085039,-1.2555398
Donor_140,F14,96,33,1.6177717,8.284385
Donor_140,J14,174,9,-1.4879887,-2.2705207
Donor_140,H14,159,70,0.6562116,-0.70622516
Donor_140,B14,14,58,1.1156424,8.022436
Donor_140,H14,36,70,-0.38621125,-3.4871423
Donor_140,D14,147,50,-2.7732105,-1.7303632
Donor_140,F14,36,38,1.8497145,0.59375507
Donor_140,F14,72,63,-1.1792653,-2.2922087
Donor_140,H14,152,57,-0.30023655,8.782503
Donor_140,J14,237,32,-1.5832676,-3.2619843
Donor_140,B14,30,6,0.33206615,8.487232
Donor_140,D14,92,22,-1.4933978,-2.0774243
Donor_140,H14,67,6,0.03783632,8.7086315
Donor_140,D14,98,9,0.11033862,-1.5859518
Donor_140,B14,96,71,-0.2371032,-0.4261254
Donor_140,H14,222,15,-0.026240893,-1.3690469
Donor_140,J14,89,25,-1.3282577,-1.728034
Donor_140,J14,25,95,-0.37305573,-3.2439213
Donor_140,H14,163,63,-0.08074393,-2.5466216
Donor_140,J14,41,85,-0.41403657,-2.9909005
Donor_140,J14,251,32,-2.7453306,-0.8226357
Donor_140,F14,115,43,0.18836062,-0.65879405
Donor_140,D14,110,33,-0.6179017,-3.1851218
Donor_140,J14,121,67,-2.149082,-0.6910501
Donor_140,J14,25,57,0.06771083,-2.512473
Donor_140,B14,166,75,-0.7999464,-2.1404283
Donor_140,J14,24,29,0.89494544,7.406792
Donor_140,B14,35,20,1.2397515,8.220246
Donor_140,F14,14,36,-1.0093482,-3.2286854
Donor_140,J14,108,74,0.12340974,-2.418185
Donor_140,B14,231,49,-0.8732491,-3.020562
Donor_140,J14,128,61,-1.4226481,-0.12384391
Donor_140,B14,100,86,-1.8120321,-2.2068346
Donor_140,J14,104,54,-0.3111888,-2.7437232
Donor_140,H14,10,50,0.51731545,7.6421647
Donor_140,J14,214,14,-2.1798165,-2.3144953
Donor_140,D14,35,57,0.064064555,7.1762495
Donor_140,B14,186,52,-1.8543489,-0.23666975
Donor_140,B14,117,64,1.3084939,-2.0046496
Donor_140,F14,109,75,6.69904,3.0148244
Donor_140,B14,107,33,-0.27791047,-2.1578338
Donor_140,J14,14,37,1.7127736,0.41998434
Donor_140,D14,174,50,-2.0347254,-2.5474758
Donor_140,J14,28,62,-0.92941755,-3.3802683
Donor_140,D14,193,50,-0.8378307,0.02571066
Donor_140,J14,108,13,-0.37183836,-3.1031337
Donor_140,B14,25,88,-3.2139146,2.6746082
Donor_140,D14,204,23,7.8693852,5.5480175
Donor_140,H14,89,34,-1.2905871,-1.7474828
Donor_140,D14,74,29,-0.7928074,-0.50725263
Donor_140,J14,23,20,0.86632186,-2.3439634
Donor_140,J14,86,76,-2.175534,-2.0384135
Donor_140,D14,221,47,-0.8883805,-1.5596092
Donor_140,H14,98,73,0.50943094,-2.5597234
Donor_140,F14,29,98,-0.5219591,-3.5488663
Donor_140,J14,11,11,-1.2862561,-2.7413025
Donor_140,D14,237,21,-2.3062387,-1.3513187
Donor_140,B14,43,72,-0.8799966,-3.4776833
Donor_140,J14,63,74,-1.6756418,-2.9684682
Donor_140,D14,27,92,-0.36724773,-3.082043
Donor_140,D14,100,34,0.018205741,6.277523
Donor_140,D14,75,15,0.2405016,-0.52493453
Donor_140,D14,71,87,0.24261662,7.889165
Donor_140,B14,20,34,-0.09768729,8.454068
Donor_140,F14,36,63,0.037594393,-2.839146
Donor_140,J14,134,43,-2.081421,-0.74529487
Donor_140,B14,233,19,-0.074270256,-1.4386489
Donor_140,H14,61,88,0.5777013,-0.8022577
Donor_140,D14,228,32,-0.24931867,-3.2984438
Donor_140,F14,30,19,2.6507835,1.3757608
Donor_140,D14,142,38,-2.3810608,-0.8701712
Donor_140,D14,59,14,2.1270845,0.96888137
Donor_140,B14,80,15,-1.5371636,-1.8690513
Donor_140,F14,20,101,-0.45357984,-2.6928296
Donor_140,H14,242,62,-2.713995,-2.0970218
Donor_140,F14,92,49,-0.1061273,-1.096522
Donor_140,D14,106,32,0.78004867,7.9558496
Donor_140,D14,75,17,1.7737364,7.4211435
Donor_140,J14,177,22,-1.1632617,-2.207734
Donor_140,F14,229,5,0.35062107,8.550029
Donor_140,D14,76,90,4.065528,-0.6015285
Donor_140,B14,32,6,2.53317,2.6340582
Donor_140,B14,170,10,-0.71380764,9.202686
Donor_140,H14,247,34,-0.9868917,-3.0440211
Donor_140,J14,34,51,-0.07032437,-2.922823
Donor_140,J14,95,75,-1.613948,-2.5938096
Donor_140,J14,102,67,-0.28007305,-3.318395
Donor_140,H14,245,54,2.976255,7.0804663
Donor_140,H14,96,8,0.43012857,7.5749364
Donor_140,H14,25,100,0.0365961,-2.3318856
Donor_140,J14,55,38,-1.1073282,-2.3885458
Donor_140,B14,38,58,-0.3182669,-3.3248482
Donor_140,F14,31,32,0.02342005,-1.347989
Donor_140,B14,229,68,-0.8087597,-2.401505
Donor_140,D14,76,8,2.6041322,1.8070724
Donor_140,F14,200,8,2.9473536,7.053885
Donor_140,D14,203,3,-0.09166893,8.954126
Donor_140,B14,83,42,-1.6989475,-0.75978506
Donor_140,B14,50,94,-0.17774542,-2.889314
Donor_140,H14,165,23,0.2510644,8.034973
Donor_140,H14,154,31,-1.4275919,-3.2039652
Donor_140,B14,241,65,7.1814613,2.706171
Donor_140,B14,217,5,1.6666726,0.8542404
Donor_140,H14,63,48,1.0387894,8.607645
Donor_140,H14,27,114,0.070988275,7.5644784
Donor_140,J14,219,45,-1.919269,-2.4105253
Donor_140,D14,149,11,-1.394305,8.077763
Donor_140,H14,97,29,6.412464,3.2606072
Donor_140,J14,84,19,-0.64764655,8.256913
Donor_140,H14,143,58,4.9353156,3.9947639
Donor_140,D14,5,70,-0.6430674,-1.082287
Donor_140,F14,91,54,-1.6710783,-2.175983
Donor_140,H14,38,102,0.55261594,-2.7529414
Donor_140,F14,133,18,-1.2817937,8.473833
Donor_140,H14,199,4,2.3508945,8.503247
Donor_140,J14,240,31,-3.0643113,-1.3305527
Donor_140,F14,15,26,-0.35677195,-2.3278935
Donor_140,H14,211,42,-0.5088635,8.826077
Donor_140,F14,198,52,-1.749554,-2.1196508
Donor_140,F14,198,10,2.0942771,9.450955
Donor_140,H14,114,38,-1.0043427,-2.492793
Donor_140,B14,237,41,-0.8104337,7.7469387
Donor_140,B14,247,43,-2.190032,-1.0694754
Donor_140,B14,79,43,-0.45496148,-0.013308726
Donor_140,F14,98,58,-0.44250903,7.292697
Donor_140,F14,172,50,-1.3063323,-3.36463
Donor_140,H14,48,59,-0.21860848,-2.9121895
Donor_140,B14,53,86,-0.8556173,-1.5924222
Donor_140,B14,224,35,2.526074,2.7640798
Donor_140,H14,41,52,0.34889114,-2.4931202
Donor_140,F14,37,13,1.0533038,-2.0936973
Donor_140,B14,163,67,-0.6906666,-3.072002
Donor_140,B14,21,23,-2.1761334,-2.7234924
Donor_140,F14,224,28,-1.8050191,-2.9644728
Donor_140,D14,132,54,-1.6939849,-2.0247214
Donor_140,F14,89,65,-1.2465965,-2.7078347
Donor_140,H14,78,49,-1.6902313,-0.83837295
Donor_140,D14,183,13,-1.3996353,8.415795
Donor_140,F14,22,72,1.043752,7.461135
Donor_140,H14,181,19,-0.54120314,8.442687
Donor_140,F14,105,37,1.7375988,0.6015419
Donor_140,F14,91,69,-1.9701549,-2.3256552
Donor_140,D14,190,44,-0.111831024,-0.1752147
Donor_140,H14,190,10,-2.533936,-0.7012304
Donor_140,D14,13,77,0.7618949,-2.2225125
Donor_140,B14,72,60,-0.22987483,0.05690328
Donor_140,D14,194,24,-2.6369526,-1.1909516
Donor_140,H14,210,52,-1.9720542,-1.6781679
Donor_140,B14,6,35,0.99600744,5.7968373
Donor_140,J14,160,48,0.23652536,-0.6902575
Donor_140,B14,189,13,-3.0312526,-1.5462945
Donor_140,D14,231,14,-0.6593892,-3.2598748
Donor_140,D14,93,10,1.4374367,8.802563
Donor_140,D14,224,20,0.6082376,8.0842905
Donor_140,B14,53,4,-1.311931,-0.94565177
Donor_140,F14,54,56,0.7259595,8.330815
Donor_140,H14,22,92,0.43263492,-0.90242445
Donor_140,H14,97,14,-0.6334741,-3.1260498
Donor_140,B14,6,13,-0.7115588,8.154713
Donor_140,B14,38,31,0.05900089,-2.2497625
Donor_140,D14,164,75,6.7236185,3.4749804
Donor_140,D14,126,1,0.08510114,8.368805
Donor_140,H14,163,68,-0.2906929,-2.2894518
Donor_140,B14,97,95,-0.48653147,-2.0262299
Donor_140,D14,34,12,2.599897,2.339514
Donor_140,J14,7,47,-2.7198887,-2.1059015
Donor_140,D14,133,2,1.3925415,8.707368
Donor_140,F14,215,39,-0.70165616,1.8166158
Donor_140,B14,181,40,-2.8047533,-0.86278933
Donor_140,B14,93,23,2.373183,9.453644
Donor_140,J14,209,21,-1.7754933,-1.4527814
Donor_140,H14,169,76,2.9889739,1.9807205
Donor_140,F14,152,23,3.8634198,9.749255
Donor_140,B14,232,66,-0.7971235,-3.188643
Donor_140,F14,164,44,0.014637207,-2.2610433
Donor_140,J14,17,59,-0.043435454,-1.9879057
Donor_140,D14,166,87,0.59575105,-2.7641473
Donor_140,F14,123,56,6.5100145,3.0809743
Donor_140,B14,101,67,-0.6432428,-2.9030643
Donor_140,F14,155,19,-2.2464328,-2.4304745
Donor_140,H14,56,26,-1.0505242,-2.2056203
Donor_140,B14,220,14,-1.4440498,4.595467
Donor_140,J14,20,55,-0.4699675,-0.78627974
Donor_140,D14,238,39,-0.66937536,-2.8174653
Donor_140,H14,177,32,-2.5176995,-0.4539485
Donor_140,H14,49,14,1.197407,7.854766
Donor_140,F14,231,1,1.9382614,8.933276
Donor_140,D14,35,30,-0.10972823,-3.1316662
Donor_140,D14,61,79,4.4001913,-0.83067745
Donor_140,D14,126,40,2.9558494,2.0947971
Donor_140,B14,189,14,-1.31808,8.290254
Donor_140,D14,179,28,7.363094,2.7865021
Donor_140,B14,77,8,-0.5869947,8.213514
Donor_140,H14,114,49,-0.19830962,9.014076
Donor_140,J14,109,20,1.9172442,8.898643
Donor_140,H14,45,57,1.0764186,7.597507
Donor_140,B14,140,12,-1.0791768,8.426957
Donor_140,F14,164,92,0.5581511,-2.0624583
Donor_140,D14,51,13,2.5465488,7.389188
Donor_140,D14,62,5,2.4501739,1.2157463
Donor_140,J14,228,50,-0.19910985,-3.046416
Donor_140,B14,14,87,-2.131112,-2.853233
Donor_140,H14,162,22,-1.0395998,-3.0030165
Donor_140,B14,44,80,-0.6202254,-3.171044
Donor_140,F14,171,27,1.4050674,0.38975915
Donor_140,H14,150,32,0.7808371,-2.0309958
Donor_140,H14,17,94,6.953047,3.746558
Donor_140,F14,22,124,6.7195415,2.9681563
Donor_140,H14,9,106,-0.07098259,-0.9004809
Donor_140,J14,32,88,7.032124,4.500576
Donor_140,H14,177,47,-2.3044763,-0.948194
Donor_140,F14,108,93,-0.47393358,-3.0745115
Donor_140,H14,77,6,1.6615839,0.83549273
Donor_140,F14,252,2,0.40906423,8.6723585
Donor_140,J14,94,17,2.2469263,2.6045377
Donor_140,H14,100,38,0.26620784,-0.96362233
Donor_140,D14,13,81,-0.018874658,-2.3415937
Donor_140,F14,25,110,-1.2058573,-3.0773814
Donor_140,H14,211,53,-1.1971971,-1.3946242
Donor_140,F14,114,37,-1.1265739,-2.5791557
Donor_140,D14,91,24,-1.4467512,-1.0095646
Donor_140,H14,49,3,0.8204163,8.261543
Donor_140,F14,49,33,1.0818872,7.9748845
Donor_140,D14,88,49,-0.24240565,8.089631
Donor_140,J14,11,58,-0.57131374,-2.9476128
Donor_140,J14,177,56,-1.6754295,-1.3786504
Donor_140,H14,175,71,-0.40151194,-0.24209449
Donor_140,J14,166,33,-0.43175355,-1.4173999
Donor_140,H14,186,46,-2.3849232,-1.9618136
Donor_140,J14,51,25,2.3196087,1.3269961
Donor_140,J14,26,88,-0.47566977,-2.321442
Donor_140,B14,61,24,-0.8114995,8.3441515
Donor_140,B14,44,46,-0.5028833,-2.3048346
Donor_140,D14,22,99,-0.3228604,-0.7598769
Donor_140,F14,26,114,0.24502487,-1.9963757
Donor_140,B14,106,103,0.19895418,-2.02649
Donor_140,F14,182,10,-1.1011276,9.064112
Donor_140,H14,24,78,0.36580068,-0.18338427
Donor_140,H14,34,88,-0.20572782,-3.1323857
Donor_140,B14,62,112,-1.4136817,-0.18355992
Donor_140,J14,235,19,2.1054919,2.6768491
Donor_140,J14,45,86,-0.29551837,-2.8075955
Donor_140,B14,49,43,-1.1509048,-2.857544
Donor_140,J14,40,23,-0.31999934,0.68350273
Donor_140,D14,10,50,0.018668208,-2.7702858
Donor_140,B14,7,71,3.5755255,2.1715286
Donor_140,B14,18,57,-0.9576822,-2.5966685
Donor_140,D14,59,19,-0.04246985,-1.1155366
Donor_140,J14,135,11,-2.397786,-2.1232944
Donor_140,H14,126,12,-1.9528323,-1.7009404
Donor_140,D14,17,13,2.8248641,7.104106
Donor_140,D14,65,47,-0.44304186,7.558061
Donor_140,B14,94,81,-1.4425007,-2.0120285
Donor_140,D14,242,59,-2.3774102,-2.4528227
Donor_140,F14,227,31,1.3760141,8.651699
Donor_140,B14,74,30,-1.9626011,-1.5781493
Donor_140,H14,113,72,-1.7535107,-1.9305778
Donor_140,D14,220,66,3.0653975,1.6936224
Donor_140,H14,58,21,2.6613634,6.744975
Donor_140,J14,151,48,-1.8350418,-1.3841461
Donor_140,B14,21,18,-0.83663607,8.616789
Donor_140,H14,139,41,1.597211,9.033976
Donor_140,J14,37,57,-0.21367197,-3.24378
Donor_140,B14,40,22,0.36231905,8.092103
Donor_140,D14,5,33,-1.1472394,7.796904
Donor_140,F14,209,32,-0.7645404,8.329995
Donor_140,B14,83,80,-0.41583228,8.452984
Donor_140,F14,141,33,-2.6009634,-1.8058634
Donor_140,D14,123,40,-2.7357402,-2.0992854
Donor_140,D14,73,90,1.1450553,-2.0720732
Donor_140,D14,97,20,1.3329237,7.961115
Donor_140,H14,74,66,-1.4429333,-0.8931622
Donor_140,H14,123,2,1.3482119,8.931283
Donor_140,D14,194,61,-1.12798,-2.234831
Donor_140,D14,247,18,1.6330626,0.979216
Donor_140,J14,103,25,-0.6312446,-3.1450605
Donor_140,D14,81,50,-0.884356,-0.88601786
Donor_140,B14,243,4,-2.348022,-2.5438013
Donor_140,D14,130,35,-2.4517853,-1.4238924
Donor_140,F14,63,2,2.771236,9.60084
Donor_140,J14,43,28,1.0017927,-2.3682964
Donor_140,B14,116,34,-1.7434441,-2.2478912
Donor_140,H14,55,12,-1.0450822,-2.2489696
Donor_140,H14,81,18,-1.6379275,-1.160497
Donor_140,B14,216,15,0.80316496,3.5176814
Donor_140,D14,17,4,0.4957743,-0.33355853
Donor_140,B14,16,74,-2.563238,-2.007502
Donor_140,H14,28,13,2.4963746,1.2681034
Donor_140,J14,87,4,-2.1723378,4.8237085
Donor_140,D14,169,6,2.9419675,9.129925
Donor_140,D14,98,20,1.9016304,0.87964106
Donor_140,B14,146,48,-0.737791,-0.06373235
Donor_140,B14,98,53,-1.5100642,-2.531376
Donor_140,J14,85,49,-2.038303,-1.8471664
Donor_140,F14,226,12,-0.47602594,-3.2171204
Donor_140,B14,57,45,-1.556232,-2.0513048
Donor_140,F14,134,43,-2.3663337,-1.3193657
Donor_140,B14,116,61,-1.3926936,-1.2510431
Donor_140,J14,119,53,-2.763169,-2.0549548
Donor_140,B14,67,15,-2.7678354,-1.4193784
Donor_140,D14,227,39,-0.70459604,-2.7589035
Donor_140,B14,222,27,-1.4889156,-2.5067804
Donor_140,F14,16,26,2.7796583,1.4197774
Donor_140,B14,92,56,3.7552106,0.5194648
Donor_140,F14,219,17,-2.5884469,-2.5221286
Donor_140,F14,32,87,0.47667792,8.359228
Donor_140,F14,177,18,-1.2324889,8.581684
Donor_140,F14,236,71,-0.7145156,-1.9970479
Donor_140,F14,134,5,2.6057584,1.456014
Donor_140,D14,24,65,-0.48174113,-2.4136307
Donor_140,F14,52,77,-0.53250897,-2.5133417
Donor_140,H14,119,50,6.726606,3.4105408
Donor_140,J14,119,31,-2.1828587,-1.9023249
Donor_140,H14,169,4,0.124179535,7.909168
Donor_140,J14,21,9,0.3528072,7.960973
Donor_140,F14,227,36,-0.94309396,-3.3658264
Donor_140,D14,39,59,-0.28735772,-2.8096802
Donor_140,D14,232,7,1.8964632,0.6342009
Donor_140,J14,61,44,-0.5998985,-2.5654404
Donor_140,H14,36,46,0.5977523,-0.95169884
Donor_140,D14,251,17,-1.5283644,7.3731613
Donor_140,H14,222,19,-1.2982045,-2.5894256
Donor_140,D14,183,22,-2.4794188,-2.4341397
Donor_140,B14,19,80,0.007015192,-2.1973407
Donor_140,J14,131,33,-1.7375749,-1.7021289
Donor_140,B14,15,31,-0.8067131,-2.1448405
Donor_140,J14,206,26,-2.6699417,-0.7936995
Donor_140,D14,52,54,7.06478,2.783435
Donor_140,D14,162,50,-0.9157773,-2.5365138
Donor_140,D14,169,43,6.7164145,2.7983084
Donor_140,B14,164,67,-1.0552645,-3.465216
Donor_140,D14,238,5,2.4725003,2.3946922
Donor_140,D14,103,86,0.49651992,-1.0715963
Donor_140,H14,236,92,-0.47119957,-3.2956202
Donor_140,J14,133,63,-1.8028257,-2.4491794
Donor_140,B14,36,41,-0.7682024,-3.0568092
Donor_140,H14,58,27,-0.827862,-1.5672516
Donor_140,J14,79,57,-1.7456013,-1.7191025
Donor_140,H14,88,73,7.036535,4.495313
Donor_140,B14,128,76,-2.2099855,5.798246
Donor_140,D14,101,48,0.25755036,-1.2333912
Donor_140,J14,18,61,-0.9139041,-0.91493744
Donor_140,D14,133,63,-0.6906048,-0.061244596
Donor_140,H14,180,14,-0.6285855,9.29328
Donor_140,B14,161,46,-0.9545182,-2.5141578
Donor_140,B14,60,71,-1.6969237,-2.1972034
Donor_140,J14,122,15,-1.4759767,8.129686
Donor_140,J14,102,43,-0.061166056,-2.60013
Donor_140,F14,154,12,-0.4739479,8.726114
Donor_140,F14,11,34,-0.32691377,-2.8121307
Donor_140,H14,46,83,2.994364,0.426642
Donor_140,J14,156,29,-1.5722356,-2.5887332
Donor_140,B14,235,34,-1.5383941,-3.1323018
Donor_140,B14,28,31,0.01830953,7.823353
Donor_140,D14,199,19,0.5221682,-1.2087536
Donor_140,F14,84,16,-2.372061,-2.5961263
Donor_140,D14,57,30,-0.38825533,-3.1395376
Donor_140,D14,128,17,1.6728781,8.605388
Donor_140,J14,123,26,-0.7373748,8.268447
Donor_140,F14,164,86,0.020088116,-1.7263875
Donor_140,D14,77,43,-1.4865154,7.925712
Donor_140,F14,90,72,-1.7117493,-2.8556142
Donor_140,J14,135,18,-0.8698071,8.342477
Donor_140,H14,19,25,-0.64906645,-3.0260134
Donor_140,F14,98,11,-0.47420362,-3.029347
Donor_140,F14,70,111,-1.0503485,-3.2124999
Donor_140,D14,97,79,1.2286772,7.815077
Donor_140,B14,179,2,-0.26006997,8.789714
Donor_140,H14,202,19,4.2073526,-0.9706196
Donor_140,H14,75,68,-2.050573,-2.2191079
Donor_140,B14,29,97,-1.612165,-3.1040928
Donor_140,B14,160,59,0.93238175,-2.3426535
Donor_140,B14,100,43,0.00647017,-1.4795923
Donor_140,D14,109,14,-0.054741807,-1.929414
Donor_140,H14,48,71,-0.6134168,-2.5668497
Donor_140,D14,10,86,2.740392,8.830175
Donor_140,D14,72,19,0.63108593,-2.5897768
Donor_140,F14,16,105,4.0913887,-0.657382
Donor_140,D14,232,30,1.4621671,8.038123
Donor_140,D14,24,90,-0.12869856,7.6953073
Donor_140,B14,17,97,-1.0846318,-2.2142775
Donor_140,J14,24,54,-0.16311173,7.888647
Donor_140,D14,168,98,0.21523492,-0.70492345
Donor_140,D14,185,42,-1.6929811,-0.54741824
Donor_140,H14,148,48,-1.6557516,-0.57076174
Donor_140,H14,213,35,-2.0929327,-0.3112908
Donor_140,F14,107,68,-1.0225247,-3.64404
Donor_140,H14,50,27,-1.1621042,-2.9759116
Donor_140,F14,230,36,2.758855,7.0430274
Donor_140,D14,44,8,1.0643378,8.22778
Donor_140,J14,47,53,-0.3730548,-3.3829284
Donor_140,B14,139,54,-1.0853944,-0.21523874
Donor_140,B14,241,68,-1.3519984,-0.51553726
Donor_140,B14,57,108,-2.2214792,-2.7457557
Donor_140,H14,70,87,0.75983393,-2.3336403
Donor_140,B14,158,75,-1.8356007,-2.19506
Donor_140,H14,101,64,-0.25587574,-3.0770574
Donor_140,H14,36,27,0.35242215,7.480373
Donor_140,B14,25,41,-0.90549964,-2.139977
Donor_140,J14,12,41,1.7112099,8.840276
Donor_140,D14,172,55,-1.5402988,-2.9814968
Donor_140,D14,41,69,-0.010338143,-2.5904088
Donor_140,D14,220,39,2.884779,7.1297026
Donor_140,B14,78,20,1.3531302,5.03301
Donor_140,H14,179,14,-0.04115169,8.86106
Donor_140,H14,90,22,1.0241735,7.9427767
Donor_140,F14,52,6,2.5232816,7.308713
Donor_140,H14,161,53,0.28321183,-0.97699594
Donor_140,J14,10,13,2.617561,9.321661
Donor_140,D14,32,55,0.4919535,-0.4926275
Donor_140,J14,105,30,-0.7956302,-3.087973
Donor_140,D14,66,53,-0.24166007,-1.7865037
Donor_140,B14,167,73,-1.7097896,-2.533656
Donor_140,H14,19,41,-0.4898229,-2.721399
Donor_140,D14,143,2,0.8942148,9.425689
Donor_140,B14,135,3,1.7009258,1.13034
Donor_140,H14,239,60,-0.49667686,-2.1647203
Donor_140,B14,112,11,-0.9345282,8.312674
Donor_140,D14,32,14,1.4714408,0.2597378
Donor_140,D14,232,18,-1.1554638,-3.491754
Donor_140,H14,122,20,-1.9852132,-1.3328146
Donor_140,F14,71,31,-1.1066958,-3.2369695
Donor_140,H14,63,70,-1.2074133,-1.9270147
Donor_140,F14,120,49,-2.5820363,-1.9098954
Donor_140,B14,137,15,2.710751,6.795477
Donor_140,B14,156,29,-2.3927934,-2.7406347
Donor_140,F14,243,45,-1.9190043,-1.8863469
Donor_140,D14,117,37,-1.8343781,-2.5653384
Donor_140,B14,155,3,1.8850089,3.2728782
Donor_140,B14,245,32,-1.7017255,-0.8708253
Donor_140,D14,137,63,-0.79771537,-0.28133392
Donor_140,J14,87,8,-1.3907474,-0.28333822
Donor_140,F14,104,77,-0.6661978,-2.2438233
Donor_140,J14,142,22,-0.7045645,8.957144
Donor_140,F14,222,40,-1.7151026,-2.4363766
Donor_140,D14,95,68,-0.5748623,-1.8996491
Donor_140,D14,125,71,-0.4479657,-0.21914136
Donor_140,D14,37,11,2.4856226,2.700441
Donor_140,F14,217,19,-0.8797938,8.620737
Donor_140,F14,81,31,-1.4588355,-1.2382218
Donor_140,D14,164,99,0.39312005,-2.117042
Donor_140,D14,56,39,7.0216107,2.7124624
Donor_140,B14,249,12,-0.71376365,9.128808
Donor_140,D14,81,73,0.1507698,-0.5233841
Donor_140,H14,9,55,0.32059914,8.323039
Donor_140,H14,229,91,-0.860048,-3.7493043
Donor_140,B14,67,12,1.0902345,8.935689
Donor_140,D14,209,15,2.6471949,9.384531
Donor_140,F14,70,81,-0.22526151,-1.9037093
Donor_140,B14,80,74,-2.9819496,-1.7753146
Donor_140,J14,245,1,-1.0540279,8.503749
Donor_140,F14,31,7,1.6739972,8.888153
Donor_140,H14,27,43,-0.73282605,-3.203194
Donor_140,H14,96,98,-0.98566383,-3.4379287
Donor_140,B14,31,73,-0.041283824,-1.0880641
Donor_140,F14,35,105,-0.41271478,-3.1776707
Donor_140,B14,154,20,-1.3616078,-0.8460946
Donor_140,J14,163,4,2.7198944,8.281873
Donor_140,H14,73,39,-2.3341796,-2.1273532
Donor_140,B14,68,91,-1.8194207,-2.033524
Donor_140,H14,177,66,-1.8589265,-1.350696
Donor_140,B14,248,35,3.5427191,1.9646165
Donor_140,D14,177,35,-1.2969695,8.112158
Donor_140,H14,194,64,6.4099464,3.4536502
Donor_140,B14,33,94,-0.9865879,-3.7382236
Donor_140,B14,84,64,-1.942364,-0.91002584
Donor_140,D14,60,87,6.7005186,2.9515507
Donor_140,H14,236,30,0.6288961,3.910249
Donor_140,F14,20,77,0.6732827,-2.031566
Donor_140,D14,161,5,1.1273649,7.777632
Donor_140,F14,66,53,-0.8327372,-3.2589614
Donor_140,J14,77,40,-1.5246133,-2.5072658
Donor_140,B14,149,20,6.9713464,3.9136307
Donor_140,D14,149,32,-2.040156,-1.6844442
Donor_140,B14,76,90,-2.1241374,-1.0567734
Donor_140,D14,7,30,-0.60981256,8.243987
Donor_140,J14,112,23,-0.7883227,-2.3035963
Donor_140,F14,47,39,0.25884485,-0.9914314
Donor_140,B14,42,57,-0.9221899,-2.6783187
Donor_140,H14,209,29,1.7235167,-1.9341697
Donor_140,F14,58,38,-0.93665236,-1.7140416
Donor_140,D14,32,73,0.002761338,7.962503
Donor_140,H14,74,28,0.8784158,9.273992
Donor_140,H14,33,50,-0.60684276,-2.8123925
Donor_140,J14,123,61,1.319735,0.7185803
Donor_140,B14,113,46,-1.9202807,-2.2577152
Donor_140,J14,56,53,2.6457503,6.9034557
Donor_140,D14,120,11,-2.410823,-1.0524756
Donor_140,F14,60,19,-1.0967482,-2.2282016
Donor_140,B14,236,58,-1.4737841,-3.1333802
Donor_140,F14,215,23,0.9368096,7.3045483
Donor_140,B14,173,1,2.276653,9.155688
Donor_140,H14,101,19,6.937302,3.9707308
Donor_140,D14,46,94,-0.24937516,-1.6259568
Donor_140,B14,148,12,-1.1349455,-0.88594854
Donor_140,H14,153,11,-2.2284963,-2.6789155
Donor_140,H14,33,3,2.4589791,1.2376901
Donor_140,B14,127,33,7.8565784,2.9064527
Donor_140,D14,224,4,-1.2995145,-1.7787514
Donor_140,D14,81,35,0.54434335,-2.2464669
Donor_140,H14,86,29,-1.1971413,-1.0762644
Donor_140,D14,236,77,0.6965441,3.777707
Donor_140,H14,25,125,-0.1481975,-3.0649664
Donor_140,F14,88,33,-1.8319557,-1.3192979
Donor_140,B14,97,56,-1.2532017,-2.388731
