donor,well,fov,id,umap_x,umap_y,NUCLEUS METCENTER-X,NUCLEUS METCENTER-Y
AML5_M5,F16,236,18,0.26928705,7.8622885,47156.6328125,16669.77734375
AML5_M5,B16,68,52,-1.2467234,7.955231,45583.28125,2445.899169921875
AML5_M5,D16,38,65,3.217715,1.979975,47536.82421875,8188.57763671875
AML5_M5,B16,148,58,3.91903,-0.27675807,46239.48046875,3378.715087890625
AML5_M5,B16,77,81,3.9894636,-0.31300047,45393.05078125,2503.9658203125
AML5_M5,B16,33,65,2.2367904,8.456549,47009.92578125,1929.00537109375
AML5_M5,J16,90,14,3.25758,9.3047085,46598.1015625,27309.04296875
AML5_M5,J16,119,18,-0.3444484,7.8096037,46004.5078125,27712.2265625
AML5_M5,B16,110,23,2.780928,9.111272,47203.1640625,2829.15869140625
AML5_M5,J16,33,42,2.732885,2.401354,46988.5390625,26714.90625
AML5_M5,D16,151,45,1.7992989,9.255209,46356.0,9427.0205078125
AML5_M5,J16,86,29,1.2418418,9.249751,46206.23828125,27235.505859375
AML5_M5,H16,201,41,3.161978,2.243269,45548.94921875,22286.12890625
AML5_M5,H16,239,14,-0.93404204,8.417809,46645.59375,22843.55859375
AML5_M5,F16,176,27,0.77769977,9.66148,46909.74609375,15904.34765625
AML5_M5,F16,98,34,2.0217137,9.214868,47213.40234375,14853.7041015625
AML5_M5,J16,65,16,3.4194815,9.327164,45428.171875,26884.9140625
AML5_M5,J16,208,71,0.9366241,3.3209321,45936.30859375,28640.2734375
AML5_M5,J16,107,30,3.4339297,0.74997896,47262.61328125,27637.427734375
AML5_M5,F16,170,58,7.8250127,5.3866887,47201.3515625,15867.892578125
AML5_M5,D16,244,2,3.0030096,9.142454,46482.796875,10366.70703125
AML5_M5,B16,10,36,0.31370378,7.50037,45344.05859375,1862.270751953125
AML5_M5,F16,230,17,-0.26647463,7.263843,47546.81640625,16354.1845703125
AML5_M5,F16,88,10,1.9089808,8.502171,46173.9375,15084.017578125
AML5_M5,B16,32,51,2.2275002,9.211069,46872.97265625,2060.1015625
AML5_M5,F16,144,14,2.26834,2.9799113,45860.828125,15594.384765625
AML5_M5,H16,103,71,1.7541546,7.971185,47313.546875,21234.7265625
AML5_M5,F16,79,36,1.2336955,7.163342,45547.66015625,15133.978515625
AML5_M5,H16,59,45,1.6530013,9.051629,46034.2578125,20882.36328125
AML5_M5,J16,37,96,0.37555018,7.4134336,47385.73046875,26570.708984375
AML5_M5,H16,89,31,-0.8784848,7.7952313,46428.046875,21094.625
AML5_M5,B16,17,51,2.6066964,1.4631125,45696.17578125,1892.145263671875
AML5_M5,F16,241,2,3.2700913,9.363338,46427.203125,16438.19921875
AML5_M5,B16,183,86,7.7016654,5.3902135,46064.0546875,3592.472412109375
AML5_M5,H16,25,41,2.2104495,9.241843,46439.31640625,20490.5390625
AML5_M5,H16,247,21,2.2867718,9.471836,46008.09375,22814.06640625
AML5_M5,B16,147,56,7.1304736,2.7481089,46021.34375,3396.10546875
AML5_M5,F16,73,35,2.4771621,9.176181,45149.21875,14958.115234375
AML5_M5,F16,193,18,2.7993824,9.078465,45121.7265625,15799.126953125
AML5_M5,H16,167,61,0.49763405,7.1640344,47331.33984375,22181.3046875
AML5_M5,D16,179,48,0.43486673,9.286085,46465.95703125,9863.197265625
AML5_M5,J16,170,45,0.223101,3.565445,47192.79296875,28244.837890625
AML5_M5,D16,107,20,0.7904867,4.688207,47365.375,9255.7470703125
AML5_M5,B16,235,76,1.8529115,7.7146945,47021.734375,4198.1494140625
AML5_M5,F16,108,81,0.032827448,7.5059123,47455.3671875,15365.4775390625
AML5_M5,B16,39,31,1.2586683,8.017857,47371.28125,2156.173095703125
AML5_M5,J16,173,21,0.83779395,8.540233,46772.4453125,28242.078125
AML5_M5,B16,71,31,-0.6061209,7.0474863,45142.4375,2360.48046875
AML5_M5,D16,148,3,2.7330287,9.3391905,46285.01953125,9470.6201171875
AML5_M5,H16,57,50,2.1510777,2.2623339,46161.58203125,20797.208984375
AML5_M5,F16,108,35,1.1353669,7.871883,47441.08203125,15427.8828125
AML5_M5,D16,21,63,6.7880015,3.0944061,46124.0625,8056.9375
AML5_M5,D16,139,11,3.8251562,9.565708,45508.23828125,9442.88671875
AML5_M5,J16,159,40,1.8537252,6.831366,46968.93359375,28082.353515625
AML5_M5,H16,194,59,-0.80628556,8.104591,45390.515625,22052.1875
AML5_M5,B16,58,23,1.8448445,2.779955,46195.359375,2161.73583984375
AML5_M5,D16,26,23,3.482957,9.336085,46626.48828125,8084.03369140625
AML5_M5,B16,14,93,3.222418,1.6115311,45710.50390625,1992.5018310546875
AML5_M5,H16,112,30,-0.07244839,8.739065,47177.21875,21588.55078125
AML5_M5,J16,127,38,1.9195688,8.512246,45479.27734375,27719.83984375
AML5_M5,D16,20,50,-1.4467697,5.5239906,45972.9609375,8296.8828125
AML5_M5,H16,230,31,2.1729076,3.0779076,47413.94921875,22685.3125
AML5_M5,F16,159,27,3.2091396,9.264401,46929.31640625,15736.068359375
AML5_M5,F16,242,52,-0.12861174,8.572896,46473.87109375,16467.388671875
AML5_M5,F16,32,119,1.7385601,7.8132195,46895.1328125,14388.2998046875
AML5_M5,B16,208,51,4.10737,-0.77593136,45903.24609375,3935.42724609375
AML5_M5,J16,202,38,0.38962993,4.775722,45707.4375,28450.220703125
AML5_M5,B16,251,19,1.8441603,8.808466,45789.5078125,4262.716796875
AML5_M5,D16,42,34,0.5138791,8.010667,47493.94921875,8493.0556640625
AML5_M5,F16,118,41,1.508552,8.566225,46298.12890625,15150.4853515625
AML5_M5,F16,138,59,-2.1086113,6.1189585,45593.69921875,15456.9619140625
AML5_M5,B16,56,19,0.30113405,6.158475,46514.4609375,2473.01123046875
AML5_M5,D16,88,7,2.4630773,9.391315,46294.4921875,8855.9189453125
AML5_M5,H16,194,44,0.92513776,8.872419,45326.2734375,21982.552734375
AML5_M5,J16,203,13,0.10710324,8.759884,45426.73828125,28610.384765625
AML5_M5,H16,144,72,-0.0006139189,8.509238,45908.8671875,21857.619140625
AML5_M5,H16,74,67,3.3849492,-0.53985256,45378.14453125,21040.248046875
AML5_M5,J16,15,40,1.3359164,8.285176,45394.8515625,26800.482421875
AML5_M5,F16,136,78,-1.109099,7.733839,45251.6171875,15617.369140625
AML5_M5,B16,86,24,-0.6638275,6.475586,46310.01953125,2531.0380859375
AML5_M5,B16,182,61,-1.1907911,8.280089,46212.0625,3507.763671875
AML5_M5,F16,68,47,2.3401737,2.4712837,45592.65625,14673.9404296875
AML5_M5,H16,13,40,-0.7757706,8.179256,45425.37109375,20494.974609375
AML5_M5,D16,113,62,2.0432715,8.819907,46748.3359375,9087.9189453125
AML5_M5,D16,243,26,0.689479,8.65912,46423.890625,10481.177734375
AML5_M5,B16,76,86,-0.42352474,7.280846,45265.8671875,2704.155029296875
AML5_M5,F16,194,21,3.137461,9.094924,45257.40234375,15756.1328125
AML5_M5,F16,260,17,2.3330576,2.8043697,45335.92578125,16514.341796875
AML5_M5,H16,21,52,4.1367407,-0.8478276,46150.87890625,20525.060546875
AML5_M5,F16,36,29,2.0562682,8.308496,47239.6796875,14426.052734375
AML5_M5,H16,203,32,-1.2147987,4.5639997,45530.0,22487.365234375
AML5_M5,F16,31,44,1.2179903,8.420242,46624.82421875,14415.23046875
AML5_M5,F16,256,38,7.4771705,3.5608377,45669.56640625,16640.2265625
AML5_M5,B16,139,20,1.083828,8.657098,45453.98828125,3388.859130859375
AML5_M5,F16,82,33,1.1883703,8.918558,46002.8359375,14872.6005859375
AML5_M5,B16,164,24,3.2117872,9.397858,47396.45703125,3364.677978515625
AML5_M5,D16,233,57,1.5497437,7.7587337,47025.5859375,10194.3525390625
AML5_M5,J16,62,32,1.9885476,8.881379,45977.89453125,26899.23828125
AML5_M5,F16,26,38,2.9703064,8.926549,46493.69140625,14346.173828125
AML5_M5,D16,192,53,7.9392486,2.8035119,45609.546875,9745.9326171875
AML5_M5,B16,99,55,0.039327107,7.892236,47026.0234375,2689.3916015625
AML5_M5,H16,30,54,1.2215409,7.969013,46916.31640625,20451.990234375
AML5_M5,B16,30,103,4.0254383,-0.16480593,46830.859375,1872.3414306640625
AML5_M5,H16,161,32,1.448744,8.177326,47238.1875,21631.853515625
AML5_M5,H16,69,41,1.2230378,7.5454593,45137.3125,20843.71875
AML5_M5,J16,208,50,-1.494502,-0.88133615,45992.38671875,28689.576171875
AML5_M5,B16,100,34,1.150404,9.182056,47115.28515625,2663.8955078125
AML5_M5,J16,138,13,3.0890834,9.20822,45572.36328125,27807.953125
AML5_M5,D16,132,11,3.5045218,9.406818,45281.85546875,9219.568359375
AML5_M5,H16,25,44,1.838003,8.573388,46330.140625,20510.11328125
AML5_M5,F16,242,85,-1.5175741,-0.03546984,46590.25390625,16406.892578125
AML5_M5,J16,183,8,3.565956,9.513513,46099.64453125,28354.046875
AML5_M5,F16,144,33,2.4443264,9.450158,45961.97265625,15602.0048828125
AML5_M5,H16,108,65,0.3389587,7.6463933,47523.47265625,21578.591796875
AML5_M5,D16,173,58,0.45572934,8.545716,46648.671875,9574.4755859375
AML5_M5,H16,227,96,3.3223782,-0.63400775,47342.7890625,22420.38671875
AML5_M5,D16,242,16,2.1219404,8.807059,46601.984375,10205.3623046875
AML5_M5,D16,60,38,2.077939,8.481188,46169.90234375,8559.8095703125
AML5_M5,J16,53,5,2.063162,8.663002,46437.0859375,27014.61328125
AML5_M5,J16,21,12,3.3672216,9.448876,46061.0234375,26680.2578125
AML5_M5,D16,78,25,1.2876858,8.625569,45553.10546875,8718.3662109375
AML5_M5,J16,80,1,3.572727,9.428065,45631.53125,27464.265625
AML5_M5,B16,67,18,1.2041413,8.542361,45429.328125,2400.079345703125
AML5_M5,H16,9,49,2.2347367,8.594469,45091.33203125,20493.181640625
AML5_M5,D16,36,12,1.3754042,7.646203,47179.8828125,8294.5546875
AML5_M5,B16,236,46,-1.605489,4.0934258,47100.23046875,4268.7744140625
AML5_M5,F16,138,25,-1.4279736,8.019407,45705.5078125,15524.74609375
AML5_M5,H16,204,18,7.8331237,2.8309455,45672.703125,22403.0
AML5_M5,J16,158,38,1.513169,7.983477,47195.98046875,27928.51171875
AML5_M5,B16,124,35,-2.1273732,6.1693115,45875.578125,3072.30615234375
AML5_M5,F16,139,67,4.788297,3.9742873,45402.15234375,15696.5576171875
AML5_M5,D16,169,23,1.50529,8.237005,47054.13671875,9693.5185546875
AML5_M5,B16,68,23,0.9870859,8.758585,45664.9609375,2388.83203125
AML5_M5,J16,90,50,3.59519,-0.19700868,46471.7890625,27312.646484375
AML5_M5,F16,91,5,3.4641507,9.396398,46365.48828125,15035.185546875
AML5_M5,B16,136,54,-0.33130196,7.746979,45278.80859375,3395.06201171875
AML5_M5,H16,139,57,-0.72139776,8.522089,45499.83203125,21883.185546875
AML5_M5,D16,186,13,3.225766,9.45105,45920.6171875,9664.80859375
AML5_M5,H16,90,2,2.2093155,8.656561,46479.5,20996.525390625
AML5_M5,J16,137,59,4.221495,-0.687624,45456.171875,27916.388671875
AML5_M5,J16,23,73,1.8041459,7.9143963,46075.55078125,26738.685546875
AML5_M5,J16,36,91,6.8406024,2.8509402,47143.97265625,26754.1953125
AML5_M5,B16,117,1,2.808116,9.044273,46027.48046875,2869.87353515625
AML5_M5,D16,236,70,6.6655884,2.7651744,47165.80078125,10365.9609375
AML5_M5,H16,207,59,0.99112105,6.750342,45752.2421875,22521.79296875
AML5_M5,H16,84,25,1.2715449,8.921364,45895.41796875,21275.728515625
AML5_M5,B16,7,33,3.9436224,-1.3263667,46392.6796875,3042.71337890625
AML5_M5,H16,36,59,-0.36502814,7.3123865,47107.2890625,20651.787109375
AML5_M5,J16,223,49,4.086806,-0.06806941,47064.30078125,28653.732421875
AML5_M5,D16,70,34,2.549292,2.7246428,45403.10546875,8484.8212890625
AML5_M5,F16,40,13,1.223089,8.9263,47425.10546875,14437.7900390625
AML5_M5,J16,129,44,1.9963228,6.8293037,45088.6484375,27530.765625
AML5_M5,J16,183,33,2.383245,9.134653,46133.1640625,28269.064453125
AML5_M5,B16,57,15,2.4137957,2.646769,46105.28515625,2318.907470703125
AML5_M5,J16,108,19,3.3809214,9.325409,47423.7109375,27684.525390625
AML5_M5,D16,250,16,-0.75773996,8.5547,45883.35546875,10212.2431640625
AML5_M5,J16,96,83,4.1567616,-0.6360012,46808.68359375,27405.85546875
AML5_M5,B16,18,29,1.7446177,8.5967455,45989.6171875,1981.006591796875
AML5_M5,H16,226,18,2.7068477,9.066695,47408.95703125,22367.431640625
AML5_M5,H16,235,84,1.4519881,7.9589243,46950.9609375,22712.69921875
AML5_M5,H16,10,33,1.3357059,8.058004,45358.5078125,20446.7734375
AML5_M5,B16,7,28,1.0878153,8.987134,46341.4375,3016.08154296875
AML5_M5,D16,200,3,3.1601589,9.546726,45314.66015625,10091.376953125
AML5_M5,H16,39,63,-0.29938185,6.6619396,47339.30859375,20596.080078125
AML5_M5,F16,15,38,-0.9380945,6.1671915,45396.109375,14444.3720703125
AML5_M5,F16,48,8,3.260455,9.372968,47214.08984375,14706.8828125
AML5_M5,H16,46,26,0.60943514,8.209371,47174.328125,20786.99609375
AML5_M5,F16,241,7,1.9282979,9.262388,46420.15234375,16477.09765625
AML5_M5,F16,155,9,-0.9487392,7.151427,46647.921875,15642.0859375
AML5_M5,D16,184,29,-1.4316571,8.473999,46294.4921875,9843.50390625
AML5_M5,B16,37,52,1.3154621,7.9252424,47279.48828125,1926.4761962890625
AML5_M5,F16,117,69,6.959905,2.7810063,46136.58984375,15163.673828125
AML5_M5,J16,71,62,-1.2745384,6.033296,45115.06640625,27105.431640625
AML5_M5,J16,134,83,0.21977709,7.2822,45365.859375,27924.578125
AML5_M5,J16,131,36,2.4935572,9.175772,45175.125,27710.845703125
AML5_M5,H16,27,54,2.695849,2.5409563,46437.16796875,20700.59765625
AML5_M5,D16,114,76,4.168489,-1.0573386,46861.1328125,9046.001953125
AML5_M5,H16,17,54,3.8324814,-0.87972313,45793.04296875,20469.4765625
AML5_M5,B16,88,76,0.059982356,8.709034,46181.2109375,2760.099609375
AML5_M5,H16,83,65,3.836899,-0.7677347,45834.203125,21166.974609375
AML5_M5,H16,109,43,1.3256286,7.420047,47077.52734375,21313.59375
AML5_M5,J16,212,42,2.4408348,8.800583,46170.41015625,28579.6875
AML5_M5,H16,174,57,1.5763829,9.007375,46851.3515625,21985.37890625
AML5_M5,J16,205,22,2.2971258,9.037937,45847.859375,28405.36328125
AML5_M5,H16,176,32,1.9201945,9.055232,46832.08203125,22147.66796875
AML5_M5,J16,178,18,-2.0011113,5.388867,46627.5625,28170.341796875
AML5_M5,J16,143,27,2.9500935,9.006822,45723.57421875,28043.5546875
AML5_M5,D16,199,33,1.9565331,8.852233,45105.4921875,10187.7783203125
AML5_M5,D16,182,57,-1.7059485,8.340943,46272.7734375,9631.921875
AML5_M5,F16,26,34,1.6451676,7.936028,46611.4140625,14322.0166015625
AML5_M5,F16,28,80,1.3380239,8.895946,46552.65625,14465.7841796875
AML5_M5,D16,153,11,2.0465696,1.6942767,46652.671875,9415.048828125
AML5_M5,H16,94,16,2.405417,8.857638,46795.74609375,21050.95703125
AML5_M5,B16,87,44,0.4866928,8.470986,46061.390625,2669.031494140625
AML5_M5,J16,100,44,1.5149264,7.6611567,47226.1015625,27399.6484375
AML5_M5,J16,147,1,3.1753464,9.103961,46037.36328125,28096.6484375
AML5_M5,F16,157,17,1.912096,8.79902,47017.4453125,15525.8623046875
AML5_M5,F16,71,34,2.627595,2.5659742,45163.26171875,14831.8876953125
AML5_M5,H16,111,53,1.9965996,8.850698,47006.33984375,21481.203125
AML5_M5,J16,220,27,0.55727595,8.662888,46932.90234375,28702.65625
AML5_M5,H16,41,48,1.6247914,8.031675,47269.6015625,20797.35546875
AML5_M5,H16,158,46,2.3723264,8.639233,47118.4140625,21705.150390625
AML5_M5,D16,39,92,0.75412214,7.286042,47349.4921875,8234.3232421875
AML5_M5,B16,77,28,1.2867768,2.8344197,45391.484375,2540.521728515625
AML5_M5,B16,33,40,1.7482127,7.8348293,47081.03515625,1917.5028076171875
AML5_M5,D16,90,29,2.5294974,2.4236782,46562.54296875,8801.3291015625
AML5_M5,F16,203,19,2.3169363,9.201053,45395.28125,16271.025390625
AML5_M5,B16,108,94,7.586576,5.397954,47434.8125,2984.72119140625
AML5_M5,B16,220,59,-1.0863935,8.802345,46791.30859375,4008.493408203125
AML5_M5,D16,74,14,3.1842358,9.431494,45260.3671875,8682.23828125
AML5_M5,D16,90,63,3.2540853,2.2459943,46520.60546875,8642.8369140625
AML5_M5,F16,13,30,1.9050026,8.412472,45515.4921875,14247.3330078125
AML5_M5,F16,176,50,-1.0720147,7.539396,46835.0390625,16018.9482421875
AML5_M5,D16,52,68,-0.072777264,8.766259,46810.3203125,8515.07421875
AML5_M5,J16,196,40,3.510144,9.159295,45396.1796875,28402.142578125
AML5_M5,H16,42,20,1.7280126,8.100577,47540.4375,20816.703125
AML5_M5,B16,31,12,-0.83880347,7.5257683,46649.5390625,2138.228271484375
AML5_M5,D16,13,1,1.9708426,8.783502,45543.7421875,8033.205078125
AML5_M5,D16,168,50,2.4208844,9.263542,47452.140625,9824.8759765625
AML5_M5,H16,93,85,0.03200545,7.3883386,46640.98046875,21090.052734375
AML5_M5,F16,20,34,2.5783904,2.4310029,45970.0625,14366.75
AML5_M5,D16,111,14,3.2559779,9.296574,47029.94140625,9148.2294921875
AML5_M5,D16,149,38,0.6538409,4.914043,46371.453125,9373.3623046875
AML5_M5,B16,127,20,1.5806938,9.088751,45545.7890625,2990.0966796875
AML5_M5,H16,194,53,0.7003247,8.182165,45261.4765625,21977.30859375
AML5_M5,D16,70,70,-0.29270053,7.9376106,45293.9140625,8448.390625
AML5_M5,J16,130,63,-0.7354983,8.5455675,45381.1875,27530.0078125
AML5_M5,D16,219,6,2.716388,9.298928,46675.2578125,10121.2705078125
AML5_M5,F16,138,68,6.866325,3.3396554,45688.15234375,15577.41015625
AML5_M5,F16,79,6,2.4690123,8.876363,45406.68359375,15125.830078125
AML5_M5,J16,90,68,0.3807771,7.666345,46602.2421875,27178.33203125
AML5_M5,F16,206,61,0.6894946,6.7417607,45942.23046875,16103.6123046875
AML5_M5,B16,55,77,0.21018277,7.318572,46437.65625,2468.583984375
AML5_M5,D16,41,110,7.491622,5.3537855,47242.31640625,8384.162109375
AML5_M5,H16,184,5,2.7836978,9.139545,46313.33984375,22222.404296875
AML5_M5,D16,65,56,1.196545,8.2246895,45420.1328125,8436.9599609375
AML5_M5,J16,136,84,-0.721175,8.473887,45380.5,27967.787109375
AML5_M5,F16,135,13,1.5648746,9.617195,45164.12109375,15702.6689453125
AML5_M5,B16,156,38,2.2555156,9.339228,46914.203125,3394.94384765625
AML5_M5,B16,16,91,7.0416617,2.9129887,45653.41015625,2116.1337890625
AML5_M5,F16,167,77,3.9044895,-0.83957535,47374.36328125,15944.2646484375
AML5_M5,D16,57,69,-1.0153052,7.5350432,46065.34765625,8437.07421875
AML5_M5,F16,23,50,0.9324499,7.608925,46025.83984375,14370.6396484375
AML5_M5,B16,244,65,0.0523668,6.9435415,46507.14453125,4243.77685546875
AML5_M5,D16,112,31,1.5463896,9.359795,47184.09375,9186.232421875
AML5_M5,F16,17,110,2.1604862,3.1941762,45812.0234375,14339.8154296875
AML5_M5,D16,92,81,0.10329466,7.8753204,46514.77734375,8890.6044921875
AML5_M5,D16,141,38,1.7239057,9.209738,45842.06640625,9295.306640625
AML5_M5,B16,40,2,2.5819297,9.46975,47510.06640625,2052.79296875
AML5_M5,B16,71,34,-0.44770843,8.094891,45131.5703125,2336.93212890625
AML5_M5,D16,182,28,3.1713197,9.409762,46259.29296875,9630.2333984375
AML5_M5,D16,200,20,3.0801475,9.421376,45398.3671875,10121.439453125
AML5_M5,H16,29,62,-0.488711,7.2872376,46773.640625,20448.17578125
AML5_M5,B16,235,10,0.5491432,8.968541,47056.6328125,4318.95947265625
AML5_M5,H16,124,11,-0.85917014,8.62418,45959.87890625,21472.82421875
AML5_M5,H16,192,54,0.08358123,8.631747,45642.41015625,22194.42578125
AML5_M5,H16,257,62,3.9688125,-1.1714166,45152.7734375,22544.408203125
AML5_M5,D16,69,70,-0.3650333,7.9057503,45094.765625,8347.634765625
AML5_M5,D16,127,30,0.10955967,8.627322,45529.65625,9259.8623046875
AML5_M5,J16,85,60,0.11362366,7.6025267,46032.203125,27318.927734375
AML5_M5,F16,151,22,2.1826777,8.486642,46370.078125,15694.8271484375
AML5_M5,J16,159,42,1.7504528,8.789323,46943.76953125,28001.509765625
AML5_M5,D16,117,123,-0.040535804,6.9879165,46122.640625,9022.8974609375
AML5_M5,F16,43,40,0.3152425,7.20373,47361.328125,14795.681640625
AML5_M5,B16,129,2,1.8000458,8.713301,45234.81640625,2823.620849609375
AML5_M5,B16,156,3,0.9890065,9.510067,46799.23046875,3325.951416015625
AML5_M5,H16,46,47,1.1649867,8.02214,47237.4296875,20728.0234375
AML5_M5,D16,65,13,2.1822798,9.1022625,45484.05859375,8396.1396484375
AML5_M5,B16,129,44,-0.32367614,9.052428,45129.99609375,2895.6669921875
AML5_M5,H16,166,22,2.2938862,8.453788,47439.40234375,22036.37890625
AML5_M5,B16,134,16,1.2427833,8.7022,45259.828125,3112.75439453125
AML5_M5,J16,14,48,-0.54955256,6.616304,45701.02734375,26701.908203125
AML5_M5,J16,56,33,0.33054835,7.5955014,46495.94921875,27180.51953125
AML5_M5,D16,15,50,3.267415,-0.16701564,45508.4453125,8191.4873046875
AML5_M5,F16,168,22,0.70430607,6.0275273,47477.8046875,16020.662109375
AML5_M5,B16,161,59,0.47207513,8.096063,47352.42578125,3178.421142578125
AML5_M5,B16,148,47,-1.9267514,2.852296,46200.2578125,3366.231201171875
AML5_M5,J16,172,19,0.9024382,8.469471,47188.125,28322.091796875
AML5_M5,F16,29,107,3.4094603,9.122597,46709.91015625,14334.4365234375
AML5_M5,B16,121,29,0.2537247,5.7397485,45701.34765625,2785.932861328125
AML5_M5,F16,168,29,1.0498421,8.060588,47467.19140625,16035.021484375
AML5_M5,D16,64,36,1.6967722,8.178498,45936.53125,8561.1484375
AML5_M5,B16,92,87,-1.2090393,7.610771,46542.3125,2637.8955078125
AML5_M5,J16,177,77,-0.98793226,8.149984,46457.4921875,28219.494140625
AML5_M5,D16,84,47,3.894779,-0.28009993,45951.66796875,8930.4443359375
AML5_M5,B16,114,4,1.378831,9.434261,46881.80078125,2888.781982421875
AML5_M5,F16,252,11,1.2284862,9.14817,46013.51171875,16517.03125
AML5_M5,F16,15,48,-0.55202085,7.724292,45527.34375,14493.78515625
AML5_M5,F16,37,114,1.2892468,8.022527,47260.2421875,14237.3349609375
AML5_M5,F16,55,5,2.2948623,8.80207,46426.08203125,14781.40234375
AML5_M5,B16,17,117,-0.26741412,7.643953,45719.578125,1943.9853515625
AML5_M5,F16,177,53,3.9831924,-0.6925207,46456.28125,15890.0576171875
AML5_M5,H16,19,15,2.2312956,8.364302,45793.57421875,20698.220703125
AML5_M5,J16,74,39,2.314317,9.366524,45357.671875,27313.2734375
AML5_M5,B16,150,55,0.8288413,8.445517,46534.171875,3170.400146484375
AML5_M5,H16,61,33,-0.04901037,-1.6412947,45767.26171875,20737.796875
AML5_M5,B16,167,33,-0.33362094,6.9139805,47274.6171875,3705.787109375
AML5_M5,B16,231,40,-0.55482286,7.433495,47379.578125,4218.02734375
AML5_M5,D16,107,48,0.74930555,9.093295,47307.51171875,9167.80859375
AML5_M5,D16,154,50,-0.71789455,7.688776,46809.2109375,9283.884765625
AML5_M5,D16,93,36,-0.6116794,6.4150724,46730.83203125,8681.138671875
AML5_M5,F16,66,55,1.5860025,8.2014065,45678.1328125,14605.41796875
AML5_M5,H16,233,25,0.80567217,7.9879904,46926.59765625,22646.107421875
AML5_M5,B16,137,30,-1.3485452,7.9637513,45507.91796875,3227.601806640625
AML5_M5,D16,166,14,2.2201076,8.734593,47535.5,9706.9072265625
AML5_M5,H16,159,39,1.855989,9.216263,46991.23828125,21897.09375
AML5_M5,F16,39,35,1.4121307,7.8356853,47275.26953125,14372.9677734375
AML5_M5,J16,139,4,2.1954293,9.147015,45539.8828125,27990.45703125
AML5_M5,J16,88,79,-0.44651636,7.5068603,46203.80859375,27336.984375
AML5_M5,J16,23,1,2.3897183,8.952036,46029.76171875,26783.591796875
AML5_M5,H16,206,40,-1.4674063,8.275357,45943.21875,22284.59765625
AML5_M5,J16,190,18,1.7588507,8.685834,45682.84765625,28121.767578125
AML5_M5,D16,129,78,6.3900623,2.405912,45162.73828125,8949.2041015625
AML5_M5,J16,39,38,1.3411741,8.238297,47353.69921875,26832.333984375
AML5_M5,J16,92,32,-0.45969808,8.877679,46592.0546875,27465.919921875
AML5_M5,B16,67,45,2.7219772,2.150134,45413.50390625,2480.75732421875
AML5_M5,J16,184,60,-0.6512656,8.37985,46198.52734375,28307.576171875
AML5_M5,J16,70,38,2.564194,2.626027,45402.73828125,27016.1015625
AML5_M5,B16,114,36,2.8486655,9.100206,46872.8203125,2825.82470703125
AML5_M5,J16,171,49,-2.1262834,2.434125,46933.578125,28359.306640625
AML5_M5,F16,225,8,3.4509425,9.363529,47327.30859375,16135.98828125
AML5_M5,B16,45,77,1.5085047,7.1721883,46941.4609375,2220.16748046875
AML5_M5,J16,208,52,3.7491302,9.527268,45857.93359375,28647.13671875
AML5_M5,J16,225,24,0.9536585,8.3951235,47289.640625,28436.26171875
AML5_M5,B16,230,54,3.9703999,2.3638022,47391.16796875,4116.9853515625
AML5_M5,B16,7,19,2.6377134,8.975316,46437.55078125,3061.08935546875
AML5_M5,F16,110,52,1.9639522,8.853069,47110.421875,15262.7578125
AML5_M5,J16,81,7,1.8844551,9.604073,45736.87109375,27255.66796875
AML5_M5,F16,19,22,3.1165326,9.147493,45766.78125,14505.92578125
AML5_M5,H16,199,19,1.2430744,8.078937,45209.83203125,22539.236328125
AML5_M5,B16,67,63,-0.5279264,8.218318,45394.19140625,2447.639892578125
AML5_M5,H16,163,52,-2.684088,2.7610526,47315.65625,21905.3359375
AML5_M5,B16,101,19,1.5144365,8.49255,47386.35546875,2612.949462890625
AML5_M5,J16,163,3,3.5451183,9.365331,47375.4296875,28025.3125
AML5_M5,H16,111,63,0.3541535,7.8843493,46995.8515625,21542.619140625
AML5_M5,F16,127,67,2.389179,2.8450198,45547.63671875,15306.3955078125
AML5_M5,F16,213,10,1.2695414,9.097027,46364.14453125,16194.2333984375
AML5_M5,D16,42,4,1.323799,7.2782016,47406.7578125,8337.326171875
AML5_M5,F16,104,17,2.6408658,9.130931,47466.65234375,14996.5537109375
AML5_M5,F16,169,26,1.4863195,9.255527,47011.8046875,15869.1728515625
AML5_M5,J16,217,10,2.4964716,8.650188,46712.05859375,28485.306640625
AML5_M5,D16,213,26,-2.6611152,5.7944136,46466.41796875,9979.2744140625
AML5_M5,H16,41,40,2.0350637,1.993035,47230.71875,20729.986328125
AML5_M5,B16,140,53,-1.6942357,-1.3567523,45621.29296875,3323.31298828125
AML5_M5,D16,35,32,1.7213653,7.9492073,46942.5,8245.86328125
AML5_M5,B16,153,36,0.13808285,8.656681,46647.60546875,3200.2236328125
AML5_M5,H16,38,130,7.828708,5.4864683,47418.16015625,20513.48046875
AML5_M5,D16,104,10,2.7325356,2.0163774,47550.49609375,8960.1796875
AML5_M5,F16,88,12,0.76249313,8.735657,46289.84375,14982.5634765625
AML5_M5,J16,73,73,1.2374429,8.346971,45236.70703125,27206.9453125
AML5_M5,J16,153,60,-0.679458,7.1789403,46760.51171875,27898.142578125
AML5_M5,B16,44,86,3.759234,-0.24835481,47493.95703125,2426.23779296875
AML5_M5,D16,109,20,2.7913656,9.3874855,47024.50390625,9017.9404296875
